,Sujetos,lematizado,texto_crudo,coherencia_evolucion,coherencia_evolucion_normalizada
38,39.0,saber si acuerdo bien día recordar hacer día saber particular día común corriente si equivonar recordar ver él televisión abuela capaz decir distinto vez acuerdo ahora exactamente creer así abuela ver recién pasado noticia vivo noticia suceder recién intentar asesinato acuerdo día semana pensar hacer día haber hacer blanco completamente recuerdo específico creer abuela hablar amigo respecto whatsapp acuerdo ahora realmente buen si pensar ir acordar ahí carpeta cabeza venir cosa discusión respecto intento asesinato persona día tiempo después hablar gente respecto recordar hacer día quizás través tiempo capaz semana hablar amigo si día siguiente hablar viejo capaz mismo día hablar viejo sinceramente referencia tiempo tanto particular saber hablar gente tiempo claro recordar hablar amigo estudiar medicina hablar instagram cosa resultar preguntar venir día día intento asesinato problema hospital respecto acuerdo hablar día asesinato contar tiempo después," No sé si me acuerdo bien el día, ya esto no era algo que me recordara mucho que hice yo ese día, porque sé que no tuve nada particular, no, fue un día común y corriente para mí. Si no me equivoco, recuerdo verlo en la televisión en lo de mi abuela esto. Capaz que dije algo distinto la otra vez porque no me acuerdo ahora exactamente. Pero creo que fue así, que estando en lo de mi abuela vi que esto había recién pasado, como noticia, no en vivo, noticia de esto sucedió recién, el intento asesinato. No me acuerdo ni qué día de la semana era, estoy pensando qué hice ese día, qué tendría que haber hecho, pero tengo un blanco completamente. No recuerdo nada muy específico más. Que creo que estaba en lo de mi abuela. Hablé con algunos amigos al respecto de esto por whatsapp, no me acuerdo, ahora no realmente no tengo nada. No es como, bueno tengo algo que si pienso un poco más me voy a acordar, es como que no hay nada ahí. No tengo esa carpeta en la cabeza, no, me vienen cosas, como de discusiones al respecto del intento asesinato que tuve con algunas personas pero no en el día. Tiempo después hablé con gente al respecto de esto. No recuerdo qué hice ese día. Quizás, a través del tiempo, capaz a la semana hablé con un amigo o si al día siguiente habré hablado con mis viejos, capaz que el mismo día hablé con mis viejos. Sinceramente no tengo una referencia de tiempo tan particular. Es como, sé que hablé de esto con gente en ese tiempo, claro, lo que más recuerdo es que hablé de esto con un amigo mío, que estudia medicina. Le hablé por instagram por otra cosa y resulta que le pregunté como venía, él ese día había tenido, o sea el día del intento asesinato, tuvo un problema en el hospital al respecto. Me acuerdo de eso pero no hablé con él en el día del asesinato, él me contó esto tiempo después.
","[0.56443285 0.5940669  0.60310471 0.59356362 0.58902146 0.65102022
 0.59095026 0.60321781 0.56145883 0.5573867  0.60997838 0.60825675
 0.5931458  0.6374432  0.61337805 0.70112324]","[0.9269162920144846, 0.9755815802077867, 0.990423544208256, 0.9747550802258381, 0.9672959164205025, 1.0691107824142454, 0.9704634091156802, 0.9906092776574112, 0.9220323343092456, 0.9153450570561061, 1.0017115374045877, 0.9988842583046712, 0.9740689309442058, 1.04681450331409, 1.007294503802201, 1.1513903800448961]"
39,40.0,bien primero septiembre año pasado noche delirante día ser agitado acuerdo bien primero septiembre 2022 casa usar compu horario cena casi seguro recordar momento bajo acuerdo si ir baño ir ver onda si preparar comida si encargar alguien saber vivo casa varios vivo cuarto arriba cocina abajo living abajo supuesto entonces bajo especialmente si día cuarto bajo decir buen hora cena saber bajo así plan ir baño dos viejo decir toque intentar matar cristina ver tele si decir recién acabar pasar vídeo así creer así después acuerdo después pasar situación fuerte acuerdo si ninguno relación cristino acuerdo evento ligado recuerdo pasar contrario enterar hecho cuarto bajar ver él tele familia acuerdo si creer bajar viejo decir intentar matar cristina tipo decir si recién acabar pasar vídeo seguro ir volver pasar poner arma cabeza decir saber decir poder ser ver contexto aparte venir ir protestar gente venir ir protestar seguido casa cristino últimamente hablar che re turbio siquiera quinto olivo casa particular si querés protestar saber existir manera institucional protestar venir hablar últimamente todo cosa siquiera frenar él vida gente bono parar calle persona hacer escracho público persona yo hacer responsable pasar parecer mal horario laboral doméstico vulnerar casa alguien posiblemente familia intimidad parecer montón creer venir discutir último día entonces pasar decir chau claro venir pasar mambo mal intentar matar acuerdo ver vídeo poder creer principio primero salir especie risa nervioso ninguno alguien pasar través todo gente arma mano custodia b todo cosa mundo pasar poder creer charlé familia ahí viejo marido sergio jueves así hacer vídeo fácil recordar jueves hacer fideo buen ir pasar salir empezar ver salir gente declarar tele mientras hablar acuerdo bastante pendiente teléfono rápidamente llegar meme tipo buen listo cosa pasar divertido argentino país poder aburrir todo cosa pensar seguido pasar salvajado a demás frenético meme vinir toque primero amigo siempre mandar meme turbio meme aparte muerte turbio toque hermana re kirchnerista mandar saber pensar favor hacer chiste situación salvo evidentemente viejo marido saber mismo día día siguiente ahora ir tirar chiste tipo esperar esquivir mejor bala tipo mejor saber cosa bala hablar cristina mirar cara re pasto tipo totalmente serio serio decir chiste yo decir fuerte buen saber contento hacer chiste parecer mal buen todavía poder convivir cuestión re largo noche suerte final día esperar pasar declarar feriado día siguiente acuerdo día ser larguísimo acuerdo acuerdo llegar final día súper cansado pensar poder ser septiembre arrancado así acá saber cómo baja venir repicante efectivamente repicante fin año pasado pasar rápido mayoría fin año saber quedar sensación acuerdo pensar día mismo amigo conectar alguno momento discord cortito igual conectar pibe acá facu conectar minuto discord vivir discord realidad conectar vivir conectado querer ver decir acuerdo minuto poquito decir cómo decir manera bajar fin año ahora volver pandemio mundo tratar ocupar cosa re frenético encima pasar cosa fin año ir durar pedir canasta caso si todo cosa acuerdo haber pensar pensar día reflexionar todo cosa querer hablar gente decir él hacer ver reflexionar evento fuerte mucho gente mundo salir buscar noticia acuerdo día siguiente todo noticia re morboso recuerdo sentir especie construcción público borrar cosa personal día acuerdo pasar cosa re importante re cansado sólo saber pasar segundo plano total si hacer fuerza seguro ir acordar momentazo faltar rafa si jueves faltar rafa saber venir laboratorio día creer día laboratorio tanto cansado laboratorio 5 miso percha buen cansadísimo ser camila mati decir anécdota recién eterno compañera mati eterno compañero primero vez junto laboratorio así cuatrimestre buenísimo hacer laboratorio vez siempre cansar creer jueves acuerdo parecer así día siguiente clase," Bien, el primero de septiembre del año pasado fue esto. A la noche, fue muy delirante ese día, ya había sido agitado, no me acuerdo bien por qué. Primero de septiembre de 2022, yo estaba en mi casa, estaba usando la compu. Esto fue antes del horario de cena, casi seguro, porque recuerdo que como en un momento bajo y estoy, no me acuerdo si yendo al baño o yendo a ver, qué onda si preparo la comida, si ya se estaba encargando alguien o qué sé yo. Porque yo vivo en mi casa, somos varios, yo vivo en el cuarto de arriba y la cocina está abajo y el living está abajo, por supuesto, entonces cuando bajo, especialmente si estuve todo el día en mi cuarto, bajo para decir, a bueno es hora de la cena y qué sé yo. Y bajo así en ese plan o para ir al baño una de esas dos y mi vieja me dice al toque, intentaron matar a Cristina. Están viendo la tele y, si, dice, recién acaban de pasar el vídeo y así estoy, estoy entre creo que era así. Después, también me acuerdo que poco antes o poco después pasó una situación fuerte que no me acuerdo si tenía, no tenía ninguna relación con Cristina. Pero me acuerdo que de este evento, lo tengo ligado en mis recuerdos a otro, en el que lo que pasó fue lo contrario, que es que yo me enteré del hecho estando en mi cuarto y bajé a verlo por la tele con mi familia pero no me acuerdo si era este o el otro. Creo que no, que en este bajé. Fue mi vieja la que me dijo, intentaron matar a Cristina. Fue tipo, que no me dijo, si recién acaban de pasar el vídeo, seguro lo van a volver a pasar, le pusieron un arma en la cabeza, me dice no sé qué. Yo digo, como puede ser, donde, viste, en qué contexto. Porque aparte venían yendo a protestar, había gente que venía yendo a protestar seguido, a la casa de Cristina últimamente, y habíamos estado hablando de, che re turbio eso, no es ni siquiera en la quinta de Olivos. Es en la casa particular como que si querés protestar nada más, no sé, existen maneras más institucionales de protestar. Y lo veníamos hablando últimamente, de todas estas cosas, que yo ni siquiera estoy en contra de frenarle la vida a la gente, no para los bonos, parar la calle, para la persona hacer un escracho público de la persona que vos haces responsable por lo que sea que te está pasando no me parece mal. Pero en horario laboral y fuera de lo doméstico, no vulnerar la casa de alguien donde posiblemente tenga su familia o su intimidad me parece un montón. Y creo que lo veníamos discutiendo todo eso en estos últimos días. Entonces cuando pasó dije, no chau, claro, lo que ya venía pasando se fue de mambo mal, intentaron matar, me acuerdo de ver el vídeo, yo no lo podía creer al principio. Lo primero que me salía era como una especie de risa nerviosa, de esto no tiene ningún sentido ¿Como alguien pasa a través de toda esa gente arma en mano? la custodia está en la b. O sea todas las cosas que a todo el mundo le pasaron. No lo podía creer. Lo charlé con mi familia que estamos ahí con mi vieja y el marido, Sergio. Era jueves así que estábamos haciendo unos vídeos, eso es muy fácil recordar eso, porque fue jueves porque estábamos haciendo una fideos. Bueno qué va a pasar, ya salieron empezamos a ver que salía gente a declarar por la tele y mientras nosotros estábamos hablando. Y me acuerdo de estar bastante pendiente del teléfono, muy rápidamente me llegan los memes, yo ya estaba tipo bueno listo, esto es otra de las cosas que pasan en la más divertida de las argentinas. Este es el país en el que no te podés aburrir. Es todas esas cosas que uno piensa seguido cuando pasan estas salvajadas. Que además fue muy frenético, ¿no?, porque los memes vinieron al toque. Primero un amigo que siempre me manda memes turbios, los memes aparte sobre la muerte, son muy turbios. Al toque mi hermana que es re kirchnerista y está también me manda me fue como, no sé qué pensar pero sí, sí, estamos todos muy a favor de hacer chiste con esa situación. Salvo evidentemente mi vieja y el marido porque en una. No sé esto, no fue el mismo día fue el día siguiente ahora voy a eso pero tiré un chiste sobre tipo, espero que esquive mejor que las balas, tipo es que mejor, no sé qué cosas que las balas hablando de cristina y me miraron con la cara de que fuiste al re pasto tipo totalmente serios. Muy serios. Me dice, todo es un chiste para vos, me dicen, fue muy fuerte. Pero bueno no lo sé, yo estaba contento de hacer chistes, no me parece mal, pero bueno todavía podemos convivir. Pero la cuestión es que fue re larga esa noche, por suerte al final del día, estamos todos esperando que esto pase, declararon feriado al día siguiente, porque me acuerdo que el día había sido larguísimo. No me acuerdo ni por qué, pero me acuerdo de llegar al final del día súper cansado, y de pensar, no puede ser que septiembre haya arrancado así, de acá no sé cómo se baja, porque se venía repicante y efectivamente, fue repicante. Todo fin del año pasado, pasó muy rápido como la mayoría de los fines de año pero no sé, quedó una sensación, eso, me acuerdo de estar pensando ese día mismo, con mis amigos, nos conectamos en algún momento a discord, muy cortito igual fue, pero con quienes nos conectamos, con pibes de acá de la facu, nos conectamos un minuto a discord, que ellos viven en discord, en realidad, yo fui el que se conectó pero ellos viven conectados, pero yo quería ver qué decían. Me acuerdo de eso, de un minuto y muy poquito pero decir no hay, cómo se dice, no hay manera de bajar los fines de año sobre todo, ahora que volvimos de la pandemia. Todo el mundo se está tratando de ocupar con cosas, estamos todos re frenéticos, encima pasan estas cosas fin de año, va a durar lo que un pedo en una canasta, que fue un poco el caso, si todas esas cosas. Me acuerdo de haber estado pensando, fue muy de pensar ese día y como reflexionar de todas las cosas y también de querer hablar con gente para decirle que haga eso ¿viste? reflexionar esto, porque es un evento muy fuerte. Mucha gente, todo el mundo saliendo a buscar noticias. Me acuerdo del día siguiente todas las noticias re morbosas, como que todos los recuerdos que tengo siento que son como una especie de construcción pública, no tengo muy poco, borré mucho las cosas más personales de esos días. Pero me acuerdo que me estaban pasando cosas a mí re importantes por algo, yo estaba re cansado sólo que no sé por qué pasaron a un segundo plano total. Si hago fuerza seguro de algo me voy a acordar, porque un momentazo faltaba poco para la rafa. Yo si era jueves, faltaba poco para la rafa, ya sé, venía de laboratorio ese día creo, que ese día había tenido laboratorio por eso estaba tan cansado, laboratorio 5, miso percha, todo bueno. Pero estaba cansadísimo, había sido con camila y con mati, o sea, la que dije en la anécdota de recién eterna compañera y mati también eterno compañero. Estábamos por primera vez juntos en laboratorio así que ese cuatrimestre estuvo buenísimo, para hacer laboratorio pero a la vez siempre cansa. Creo que era eso porque fue jueves, me acuerdo, me parece que fue así. Y al día siguiente no hubo clases.
","[0.58791205 0.58480098 0.57655358 0.56730624 0.58599866 0.56315467
 0.55348586 0.56766976 0.56216724 0.56021838 0.56257086 0.58213045
 0.55413844 0.55147494 0.55120178 0.54420342 0.5693591  0.54617165
 0.54896891 0.55214203 0.54946882 0.57771088 0.56395667 0.56534294
 0.56459929 0.54822012 0.55199801 0.56631308 0.54846988 0.5675509
 0.55803796 0.55880808 0.57277843 0.56953682 0.57855178 0.56595685
 0.58502025 0.56380888 0.5603095  0.55253659 0.57674985 0.5757703
 0.58065773 0.60155613 0.60333963 0.57942073 0.58551495 0.56147542
 0.537426   0.59540039 0.39892066]","[0.9952771524852427, 0.9900104307803445, 0.9760483831509483, 0.9603935629443305, 0.9920379842029443, 0.953365364076036, 0.9369970132042185, 0.9610089643419966, 0.9516937339369803, 0.9483945094012242, 0.9523770314375156, 0.9854894764503146, 0.9381017736464976, 0.9335927212896632, 0.9331302839336044, 0.9212827526961094, 0.9638688529960987, 0.92461478407462, 0.9293502697418808, 0.9347220420086818, 0.9301965609972346, 0.9780075881242518, 0.9547230581381544, 0.9570698893659666, 0.9558109477576242, 0.9280826402118486, 0.9344782256083378, 0.9587122253285791, 0.9285054456221806, 0.9608077475787904, 0.9447032644507255, 0.9460070089868187, 0.9696574393114099, 0.9641697099154076, 0.9794311454739477, 0.958109166803507, 0.9903816214931573, 0.954472861357574, 0.9485487666740164, 0.9353899920359493, 0.9763806566318781, 0.9747223703521659, 0.9829963068987218, 1.0183752428529522, 1.0213945393863635, 0.9809021933660061, 0.9912191077009092, 0.9505225487658482, 0.9098092614984474, 1.0079541872075066, 0.6753333547382289]"
40,41.0,intento asesinato cristino verdad creer acuerdo acuerdo cursar día semana acuerdo si viernes jueves acuerdo si equivonar septiembre año pasado momento cursar materia ingeniería software 1 cursar lunes jueves entonces creer jueves acuerdo suceder mientras cursar enterar después llegar casa acuerdo ver él saber si amiga primero ver hablar grupo whatsapp si mensaje visto acuerdo pasar entonces ahí poner ver celular red social demás ver pasado entender quedar shockeada sorprendido acuerdo buen novio mismo carrera cursar mismo materia entonces día justo casa acuerdo dos poner hablar tema incluso momento surgir debate si real medio parte entretener yo idea ver real incluso ahí gente hablar red acuerdo ver grupo facultad telegram vez hablar cierto cosa acuerdo día siguiente decir ir ser feriado actividad alberto acuerdo chiste septiembre ir tener feriado decir saber si parecer acuerdo acuerdo decir enterar noche después cursar medio mientras ir acostar ahí hablar a cuerdo después decir terminar día después día siguiente acuerdo acuerdo puntualmente," Del intento de asesinato Cristina. La verdad, es que ya de por sí creo que no me acuerdo mucho, sí me acuerdo que yo estaba cursando, que era un día de semana, no me acuerdo si era un viernes o un jueves, porque yo, o sea esto me acuerdo que fue, si no me equivoco en septiembre del año pasado y en ese momento estaba cursando una materia que era ingeniería en software 1 y esa la cursaba los lunes y jueves, entonces creo que fue un jueves. Y me acuerdo que sucedió mientras estábamos cursando, porque yo me enteré después, o sea cuando llegué a mi casa, me acuerdo de verlo, no sé si mis amigas, fue lo primero que vi que hablaron por un grupo de whatsapp o si fue por otro mensaje que habré visto. Y me acuerdo que estaba como, ¿qué está pasando? entonces ahí como que me puse a ver en el celular, en las redes sociales y demás a ver qué había pasado para entender un poco más y me había quedado un poco como shockeada, sorprendida de eso. Me acuerdo que bueno también como mi novio es de la misma carrera que yo, estábamos cursando la misma materia, entonces ese día justo él fue a mi casa y me acuerdo que entre los dos nos poníamos a hablar del tema e incluso en un momento surgía el debate de si era real o no, o sea, medio parte como para entretenernos con esa idea de ver por qué no sería real o incluso por ahí de gente hablando de eso en las redes. Y me acuerdo de ver en el grupo de la facultad de telegram, donde a veces se hablan ciertas cosas. Me acuerdo que al día siguiente dijeron que iba a ser feriado, o sea que no había actividades, que eso fue por Alberto. Y me acuerdo que estaba como el chiste de que septiembre iba a tener un feriado, digamos, no sé si tiene o no, pero parece que no, me acuerdo de eso. Y me acuerdo que esto que como que fue todo digamos que me enteré a la noche, o sea después de cursar, y medio que mientras me iba a acostar y eso por ahí se hablaba de eso. Pero no me acuerdo mucho más después de eso digamos, o sea es como que terminó el día y después como que ya no, del día siguiente no me acuerdo más. Me acuerdo de eso puntualmente. 
","[0.6163795  0.62273922 0.58246002 0.59255774 0.59855913 0.58415985
 0.64722217 0.59240296 0.54404583 0.48180398 0.45067266]","[0.975224004705533, 0.985286225299197, 0.9215572304448689, 0.9375336635690926, 0.9470289485509362, 0.9242466694990298, 1.0240226917431536, 0.937288776170696, 0.8607790246124052, 0.762301157846575, 0.7130457603225977]"
41,42.0,,,,
42,43.0,acuerdo acuerdo bien cómo enterar primero recuerdo abrir celular grupo whatsopp hablar después alguno momento casa ver tele creer enterar saber acuerdo cómo enterar capaz ver internet seguro buen grupo hablar acuerdo gente pensar cómo llamar intentar propósito decir pensar real buen acuerdo después hablar grupo lugar trabajar ir ir marcha día siguiente convocar ir abrir lugar marcha querer ir marcha así sentir incómodo saber decir buen después acuerdo mirar tele creer mirar red social después empezar circular video ver momento intento asesinato mirar creer decir," De esto, me acuerdo que no me acuerdo bien cómo me enteré. Pero el primer recuerdo que tengo es esto, de abrir el celular y que en todos los grupos de WhatsApp que yo tenía estén hablando de eso. Y después sí, en algún momento en mi casa lo vi en la tele también, pero como que yo creo que ya me había enterado antes, no sé, no me acuerdo cómo me enteré. Capaz que lo vi en internet, no estoy segura. Y bueno, nada, que estaban en todos los grupos hablando de eso. Me acuerdo que había gente que pensaba que era, ¿cómo se llama esto? intentado, que era a propósito, digamos, y otros pensaban que era real. Y bueno, me acuerdo que después también se hablaba en el grupo del lugar donde yo trabajaba y que se iba a ir a la marcha el día siguiente. Como que convocaron, no se iba a abrir el lugar y todos a la marcha. Yo no quería ir a la marcha, así que me sentí un poco incómoda en ese sentido porque no sabía qué decir. Y bueno, después yo mucho más. Me acuerdo que no miré mucho la tele, creo que miré en algunas redes sociales. Después empezó a circular el video donde se veía el momento del intento de asesinato. Y miré eso. Y creo que eso es todo lo que tengo para decir.
","[0.54180213 0.5431457  0.55149237 0.51050588 0.53171563 0.54537733
 0.53333348 0.52063084 0.5417407  0.50969488 0.48737939 0.49121092
 0.57282805 0.63490587]","[0.9396537690934047, 0.9419839432164966, 0.9564596589177333, 0.8853763118576121, 0.9221606375052356, 0.9458542763782907, 0.9249664981856709, 0.9029361552993942, 0.9395472321077895, 0.8839697911252921, 0.8452677702685658, 0.851912838612212, 0.9934623933793783, 1.1011246830583186]"
43,44.0,,,,
44,45.0,buen acuerdo acuerdo preguntar venir hacer montón decir acordar solamente ver twitter creer ver twitter después ahí hablar santi amigo whatsapp comentar respecto acuerdo solamente acuerdo," Bueno, no me acuerdo mucho. Lo que sí me acuerdo es que cuando me preguntaste, yo cuando vine hace un montón, te dije también que no me acordaba mucho. Solamente que estaba viendo Twitter. Y creo que vi algo en Twitter y después ahí le hablé a Santi, mi amigo, por WhatsApp y nada, comentamos algo al respecto, no me acuerdo qué. Y nada más, solamente me acuerdo de eso.
",[0.49391676 0.46404985 0.55698842 0.45460999],"[0.9121052862506732, 0.8569507003554773, 1.028578328739709, 0.8395183251011237]"
45,46.0,acuerdo saber hacer día único saber bastante expectante ver si feriado significar cursar trabajar día siguiente entonces mover recordar noticia escuchar ir casa novio casa novio ahí discutir si feriado feriado cenar familia novio casa suegro ver tele living acostado sillón acuerdo comer acuerdo solo saber camilo novio suegra," No me acuerdo mucho de esto. No sé qué estaba haciendo en el día. Lo único que sé es que estaba bastante expectante a ver si era feriado o no, porque significaba que no cursaba o no trabajaba el día siguiente, entonces eso era lo que me movía. Pero no. Recuerdo que la noticia la escuché. No. Me estaba yendo a la casa de mi novio. Y en la casa de mi novio ahí es donde se estaba discutiendo si era feriado o no era feriado. Pero estaba por cenar con la familia de mi novio, en la casa de mi suegra. Lo vimos en la tele del living, yo estaba acostada en el sillón. No me acuerdo qué comíamos, no me acuerdo nada, solo sé que estaba Camilo, que es mi novio y mi suegra. Nada más.
","[0.46194769 0.47364859 0.3726411  0.39139738 0.43614672 0.48946413
 0.43772489 0.5010002  0.43178619 0.44309729 0.32844877]","[0.8551062482385482, 0.876765645666821, 0.6897918076192281, 0.7245113419714713, 0.8073463556207493, 0.9060416128589233, 0.8102676942240385, 0.9273959025617728, 0.7992746236568247, 0.8202124825633179, 0.6079878777342578]"
46,47.0,mientras suceder intento asesinato acuerdo casa twitter acuerdo si creer preparar final acuerdo tampoco mes cuarto compu golpe empezar leer twitter nadie poder creer pasar golpe aparecer cuenta cómo tn infobae ahí twitter decir alguien disparado cristina entonces acuerdo correr tele ver onda cambiar canal mundo pasar mismo imagen puesto pistola re cerca acuerdo buen quedar medio hora ahí celu hablar gente familia ir venir acuerdo," Mientras sucedía esto del intento de asesinato, me acuerdo que estaba en casa en Twitter. No me acuerdo si, creo, que preparando un final. No me acuerdo tampoco en qué mes fue. Pero estaba en mi cuarto con la compu, y de golpe empiezo a leer en Twitter que nadie podía creer lo que estaba pasando. De golpe aparecían las cuentas de cómo de TN, de Infobae ahí en Twitter diciendo que alguien le había disparado a Cristina. Entonces, me acuerdo que fui corriendo a la tele a ver qué onda y fui cambiando entre canales y todo el mundo pasaba lo mismo. Esto de que la imagen de que le hayan puesto la pistola re cerca. Y me acuerdo que bueno me quedé como media hora ahí con el celu hablando con gente. Mi familia también iba y venía y eso es lo que me acuerdo. 
","[0.51555542 0.48021732 0.49327369 0.54531881 0.50622036 0.46762883
 0.45049387 0.64534003]","[0.9287192746314297, 0.8650613788020395, 0.888581066132334, 0.9823349099218405, 0.9119031322972648, 0.8423845210401745, 0.8115176889665275, 1.1625126963721637]"
47,48.0,día acuerdo acostado sillón casa si equivonar mientras todo situación previo acuerdo mamá pegar grito sorpresa acercar tele ahí inmediatamente después suceder hecho empezar reproducir loop acuerdo hablar mamá indignado hecho vicepresidenta vicepresidenta sufrido intento asesinato comentar acerca grave democráticamente después casa abuela vivir fondo casa seguir hablar cuenta aparte ver momento ver transmisión vivo ver momento momento parecer ser pasar rápido parecer chiste después dar cuenta situación alrededor acuerdo después llegar mamá casa abuela empezar hablar movilización ir hacer día repudio pasado hablar mamá amigo compañero ir plaza," De ese día, lo que me acuerdo era que estaba acostada en el sillón de mi casa. Si no me equivoco. Mientras estaba como toda la situación antes, previa. Y me acuerdo que mi mamá pegó un grito como de sorpresa. Y me acerqué a la tele. Y ahí inmediatamente después de que sucediera el hecho lo empezaron a reproducir en loop. Y me acuerdo que estábamos hablando de eso con mi mamá, muy indignadas por el hecho de que es una, era la vicepresidenta, es vicepresidenta y había sufrido un intento de asesinato, por lo cual estábamos comentando acerca de eso, de lo grave que es democráticamente. Después de eso me fui a la casa de mi abuela, que vive en el fondo de mi casa, con la cual seguimos hablando de eso. Ella me cuenta aparte que ella lo vio en el momento, ella estaba viendo la transmisión en vivo, y vio en el momento, que en el momento a ella le parecía como que había sido, como que pasó muy rápido, como que parecía un chiste, y después se dieron cuenta de la situación que había alrededor de eso. Y me acuerdo que después llegó mi mamá a la casa de mi abuela y empezó a hablar sobre la movilización que se iba a hacer al otro día en repudio a lo que había pasado y que estaban hablando eso mi mamá, con sus amigos y compañeros para ir a la plaza. Y nada más.
","[0.46416808 0.45558863 0.51387774 0.42699797 0.41222299 0.56088458
 0.50560565 0.42635137 0.57736953 0.42635417]","[0.7918009533538747, 0.7771656978636113, 0.8765981604703914, 0.7283943349023647, 0.7031904502207951, 0.9567847701454275, 0.8624872138726846, 0.7272913330272825, 0.9849056044634711, 0.7272961118257195]"
48,49.0,día acuerdo casi después vez intentar hacer memoria acuerdo pensar chiste chiste mentira flasheado fake new ver si levantar diario ver si verdad bastante seguro primero levantar red alguien subir vídeo propagar lado entonces acuerdo llamar mamá decir él mamá llamar decir él verdad verdad verdad ahora menos tardecito departamento flor amiga vivir momento después día acuerdo decir acuerdo cómo dormir acuerdo caer ficha después grave saber trivializado después día después marcha plaza mayo hablar cristina acuerdo acuerdo llover mal llegar llover llevar piloto comprar pensar funcionar empezar llover pronto completamente traspasado lluvia acuerdo poner abajo cartel cartel caer agua pronto caer chapuzón ahí flor amiga amigo amiga amigo amigo robar celular marcha caer después google find my phone tiempo plaza tipo actualizado final intentar buscar bastante celular lograr comer paty siempre perturbador acuerdo dudar él después encontrar amiga amiga amiga realidad intentar en contrar yo amigo justo acá buen aire nunca lograr llegar plaza temprano llegar plaza acuerdo discurso cristino acuerdo decir obvio acuerdo discurso cristino creer awada lado así gente decir awada ir ser presidente medio acuerdo alberto si recordar bien ahora seguro recordar recordar llamar atención seguro cercado plaza cámpora bien poder cerrar suponer plaza intentar meter plaza novia amigo amigo militar cámpora lograr fallar," De este día no me acuerdo casi nada. Después la otra vez intenté hacer memoria y no hay nada. O sea, me acuerdo de pensar que era chiste, o sea, chiste no, mentira, que era como que habían flasheado, que era fake news. De estar viendo si lo levantaban los diarios para ver si era verdad, porque estoy bastante segura que los primeros que lo levantaron fueron las redes, o sea, alguien subió el vídeo y se propagó por todos lados. Entonces me acuerdo de llamar a mi mamá y decirle, o que mi mamá me llamara, y decirle, no, pero no es verdad, no es verdad. Y era verdad. Y ahora estaba, por lo menos a la tardecita, estaba en mi departamento, estaba con Flor, que es mi amiga con la que vivía en ese momento. Después, o sea, de ese día en sí no me acuerdo mucho más. Digo, no me acuerdo cómo me fui a dormir. Sí me acuerdo de que me cayó la ficha después de que era grave. O sea, no sé, como que lo tenía muy trivializado. Y después sí, o sea, no el día en sí es esto, pero sí después fui a la marcha que hubo en Plaza de Mayo, en la que habló Cristina, que eso sí me acuerdo un poco más. Me acuerdo que llovía mal, o sea, cuando llegamos no llovía y yo llevé un piloto que me había comprado, que pensé que funcionaba, y empezó a llover y de pronto estaba completamente traspasado por la lluvia. Me acuerdo que nos pusimos abajo un cartel y que del cartel caía agua, o sea, como que de pronto se caían chapuzones. Ahí estaba con Flor, una amiga, o sea, otro amigo y otra amiga más. A un amigo, a mi amigo le robaron el celular en esa marcha, que como que se le cayó. Y después en el Google Find My Phone estuvo mucho tiempo en la plaza, tipo actualizado, pero al final se fue. Intentamos buscar bastante el celular, pero no lo logramos. Comí un paty. Siempre es perturbador, o sea, me acuerdo de dudarlo mucho. Después nos encontramos con una amiga, una amiga de una amiga en realidad. Intentamos encontrarnos con un amigo que justo estaba acá en Buenos Aires, pero nunca lo logramos porque no llegaron a la plaza. Nosotros fuimos muy temprano y llegamos a la plaza. Y me acuerdo del discurso de Cristina, o sea, no me acuerdo qué dijo, obvio, pero me acuerdo que fue muy discurso de Cristina. Y creo que tenía a Awada al lado o algo así, que cuando la gente decía que Awada iba a ser presidente. Y medio eso. Me acuerdo que no estaba Alberto, si recuerdo bien, pero ahora no estoy segura de este recuerdo. O sea, recuerdo que me llamó la atención, pero no estoy segura. Y sí, eso. Habían cercado la plaza, los de la Cámpora. Está bien, pueden cerrar. Supongo. Y nada, nada más. 
 Con lo de la plaza. Intentamos meternos a la plaza porque la novia de un amigo de un amigo milita en la Cámpora y no lo logramos. Fallamos.
","[0.41768788 0.40465463 0.42441031 0.43265447 0.39532978 0.40877625
 0.39275174 0.41458372 0.38954836 0.38696121 0.3797718  0.40634647
 0.41600075 0.3879636  0.36946951 0.36038037 0.41403871 0.39896218
 0.41891485 0.41510067 0.39375543 0.38037188 0.43323411 0.38478376
 0.38391807 0.37655283 0.39530821 0.33413795 0.25582915 0.31346823
 0.35035128 0.33804509 0.25132989 0.19639312 0.18220446]","[0.8055842600558408, 0.7804473475184328, 0.8185496415902999, 0.8344499476067176, 0.762462742856557, 0.7883966143123252, 0.7574905422488812, 0.7995973372758218, 0.7513122713009397, 0.7463224861871862, 0.7324564554902819, 0.7837103581062551, 0.8023303363861072, 0.7482557723724291, 0.7125866869212678, 0.6950566818809373, 0.7985461899458683, 0.7694684644260191, 0.8079506883303464, 0.8005943762300335, 0.7594263305990618, 0.733613815180652, 0.8355678852890552, 0.7421228929984452, 0.740453265852464, 0.726248117031252, 0.7624211493830395, 0.6444435788727884, 0.49341133885831323, 0.6045784109439598, 0.6757138241991962, 0.6519791836133755, 0.4847337368877227, 0.37877853759149704, 0.3514132165390103]"
